node,product,inherent_value
71,9,-0.0
71,10,33.87983144342637
71,11,25.618577210364144
71,12,48.70587084618646
71,13,47.28580452492689
72,1,119.32324937101426
72,2,109.81136089050686
72,3,111.0374507068961
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,37.450202056566816
72,11,36.83878414766543
72,12,70.23346869819491
72,13,50.40821058378476
1,27,489.10055359312753
2,27,506.64497895960415
3,27,492.43467693105737
4,27,500.0
5,27,490.91617655939774
6,27,496.12412349831686
7,27,500.0
8,27,487.1696915925418
9,27,492.7936841286387
10,27,490.80311256628437
11,27,484.37128704805315
12,27,489.7476923936294
13,27,477.22953578676834
14,27,477.703435095879
15,27,495.87937827677285
16,27,505.06507059638983
17,27,489.82559574301337
18,27,495.1720708044311
19,27,502.5068754330222
20,27,480.2731228141672
21,27,496.09293627586027
22,27,482.5806721635385
23,27,484.42360089631654
24,27,484.76964056660137
25,27,485.42142949036554
26,27,508.5727340241604
27,27,486.9489042728071
28,27,475.8979840363399
29,27,489.642112918737
30,27,484.85062868846336
31,27,487.36272708391925
32,27,491.0221844194572
33,27,478.84842875839826
34,27,497.60525860604395
35,27,499.3587484008831
36,27,488.0026183115916
37,27,491.98483848195093
38,27,498.2896216604039
39,27,486.9626267605506
40,27,494.8300051879856
41,27,485.4005245791558
42,27,484.35426740773073
43,27,494.9691349462972
44,27,502.2164207686169
45,27,486.0711035272532
46,27,486.4391137589313
47,27,494.778590153637
48,27,487.4376988200445
49,27,497.4924274105914
50,27,491.81817429034555
51,27,502.8084317089232
52,27,485.591508777059
53,27,487.8761634417023
54,27,477.4582175699265
55,27,500.0
56,27,490.13990547096284
57,27,485.40694496522605
58,27,500.0
59,27,489.52741249432233
60,27,480.68201279064533
61,27,498.55632616455
62,27,493.54605247127324
63,27,490.9728854814327
64,27,505.0523934181524
65,27,476.96059979219865
66,27,500.0
67,27,484.2536071589192
68,27,482.4535286570027
69,27,490.68257021040665
70,27,484.6910791079773
71,27,486.9234181704251
72,27,493.7553136594041
