node,product,inherent_value
71,1,57.10603264718125
71,2,32.2802833284227
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
71,9,-0.0
71,10,2.846689330578421
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,56.985200696588144
72,2,53.80788118043115
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,10.991163576839236
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,300.8066800575057
2,27,324.24160478232085
3,27,315.04466201510826
4,27,326.3347939911169
5,27,303.1090275797094
6,27,308.33877372928356
7,27,317.90209331407635
8,27,299.63284402015444
9,27,309.00228166918987
10,27,305.6143359393742
11,27,295.75718146784004
12,27,300.10527071979385
13,27,288.9356622511465
14,27,290.37052003560643
15,27,308.34253070438547
16,27,323.8168866315526
17,27,307.18176388666046
18,27,305.96844849401106
19,27,314.87948195546716
20,27,292.7362752417798
21,27,308.46554279830525
22,27,292.93825048970297
23,27,291.898100288568
24,27,297.4367255063288
25,27,290.97445474134116
26,27,321.4498167819668
27,27,302.25779421858584
28,27,287.1620174745391
29,27,301.34823938311513
30,27,291.64000890716716
31,27,299.82587951153187
32,27,304.7220315096285
33,27,295.33510023726814
34,27,310.05715190604764
35,27,312.0258333406105
36,27,300.19546933190327
37,27,308.5679360210488
38,27,310.7527740880165
39,27,298.94250943175
40,27,307.2274308240004
41,27,292.1899047978596
42,27,303.44070118403556
43,27,307.366560582312
44,27,314.88350570834433
45,27,298.468529163268
46,27,295.9297744443554
47,27,309.8537946016633
48,27,304.5044677116439
49,27,310.7734569315461
50,27,304.47456280278345
51,27,316.42633893226673
52,27,292.3808889957628
53,27,298.34421157793304
54,27,284.93271696217795
55,27,316.1741126800538
56,27,307.1017237608178
57,27,297.1130714296042
58,27,319.633329781934
59,27,301.979305794326
60,27,292.874863810957
61,27,312.7320257042345
62,27,302.1753409902118
63,27,301.41601909659653
64,27,317.6172942520066
65,27,283.74998001090245
66,27,319.1094994444998
67,27,293.98808022214905
68,27,290.7295380982896
69,27,303.34605828957274
70,27,297.3484862538082
71,27,299.38657059803774
72,27,305.46144012378227
