node,product,inherent_value
62,6,-0.0
62,7,44.66147847499424
62,8,-0.0
62,9,-0.0
62,10,-0.0
62,11,-0.0
62,12,-0.0
62,13,-0.0
63,1,42.47943543270133
63,2,-0.0
63,3,-0.0
63,4,-0.0
63,5,-0.0
63,6,-0.0
63,7,36.980092141974914
63,8,-0.0
63,9,-0.0
63,10,-0.0
63,11,-0.0
63,12,-0.0
63,13,-0.0
64,1,22.516924754773783
64,2,-0.0
64,3,-0.0
64,4,-0.0
64,5,-0.0
64,6,-0.0
64,7,37.832684737033986
64,8,-0.0
64,9,-0.0
64,10,-0.0
64,11,-0.0
64,12,-0.0
64,13,-0.0
65,1,46.593903183363466
65,2,-0.0
65,3,-0.0
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,13.133383691990513
65,8,-0.0
65,9,-0.0
65,10,-0.0
65,11,-0.0
65,12,-0.0
65,13,-0.0
66,1,47.6355173798395
66,2,-0.0
66,3,-0.0
66,4,-0.0
66,5,-0.0
66,6,-0.0
66,7,36.602639445361966
66,8,-0.0
66,9,-0.0
66,10,-0.0
66,11,-0.0
66,12,-0.0
66,13,-0.0
67,1,49.65917430378153
67,2,-0.0
67,3,-0.0
67,4,-0.0
67,5,-0.0
67,6,-0.0
67,7,21.80792565869008
67,8,-0.0
67,9,-0.0
67,10,-0.0
67,11,-0.0
67,12,-0.0
67,13,-0.0
68,1,44.42941433224301
68,2,-0.0
68,3,-0.0
68,4,-0.0
68,5,-0.0
68,6,-0.0
68,7,17.34572895168818
68,8,-0.0
68,9,-0.0
68,10,-0.0
68,11,-0.0
68,12,-0.0
68,13,-0.0
69,1,57.72132799133177
69,2,-0.0
69,3,-0.0
69,4,-0.0
69,5,-0.0
69,6,-0.0
69,7,45.5714969249315
69,8,-0.0
69,9,-0.0
69,10,-0.0
69,11,-0.0
69,12,-0.0
69,13,-0.0
70,1,46.81450538131279
70,2,-0.0
70,3,-0.0
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,42.802987519421826
70,8,-0.0
70,9,-0.0
70,10,-0.0
70,11,-0.0
70,12,-0.0
70,13,-0.0
71,1,49.5
71,2,-0.0
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,38.5244571313467
71,8,-0.0
71,9,-0.0
71,10,-0.0
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,45.229792974833
72,2,-0.0
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,49.26811940983725
72,8,-0.0
72,9,-0.0
72,10,-0.0
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,273.9830746165184
2,27,287.96757772558783
3,27,273.45577908882444
4,27,288.25818528777285
5,27,275.86477567988334
6,27,276.0771856795783
7,27,280.3383293085025
8,27,272.1182907130274
9,27,270.82008516993864
10,27,269.15828231212515
11,27,269.67122051249714
12,27,273.3993293372758
13,27,262.52946925121233
14,27,262.0948630126384
15,27,283.66469493350365
16,27,286.0861727541569
17,27,269.1051551833164
18,27,276.934656030816
19,27,287.2636377443677
20,27,265.2217219346528
21,27,285.05306657003285
22,27,266.2323091071849
23,27,266.6804600579364
24,27,269.1610684833608
25,27,270.72136295480954
26,27,286.9435381272712
27,27,271.56830798988767
28,27,266.85129595326373
29,27,274.942046383181
30,27,271.0724001014742
31,27,278.7774353733495
32,27,279.27484403603756
33,27,270.1174600066365
34,27,281.22357400719306
35,27,279.7213192979408
36,27,274.69842346145526
37,27,272.34740937900864
38,27,283.2382207808895
39,27,271.35405467731005
40,27,279.3461251089384
41,27,271.4223345307532
42,27,277.0345081841014
43,27,276.34191417266027
44,27,283.25810304449425
45,27,274.51910095130904
46,27,271.1482643118887
47,27,274.73165233489846
48,27,267.3907610013059
49,27,276.7235318230506
50,27,276.209602207105
51,27,281.163601454764
52,27,271.79091181983455
53,27,273.1760969061463
54,27,259.71507673154633
55,27,274.5248679436135
56,27,269.37100988342206
57,27,270.70687842967004
58,27,281.45113328268275
59,27,277.48526263397014
60,27,267.377817940509
61,27,276.9114959103908
62,27,278.63376817476933
63,27,276.2728189458767
64,27,286.2176872968561
65,27,266.70495151099084
66,27,281.0211021577671
67,27,268.6450350756786
68,27,269.1227231689945
69,27,270.90754822789233
70,27,272.5856336169355
71,27,267.79029872013916
72,27,277.0398783827408
