class,material_class,subclass,resource_name,diacls,owner,fips,county,state,"County Square Miles",scenario_name,scenario_price_offered,production,productionunit,production_energy_content,energy_content_unit,prod_density_dtpersqmi,harvest_costs,harvest_area,harv_area_unit,lipid_based,ash_percentage
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,"mature-market low",40,12.00,dt,208416000,BTU,0.05,16.66,4.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,"mature-market medium",40,12.00,dt,208416000,BTU,0.05,16.66,4.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,near-term,40,1.50,dt,26052000,BTU,0.01,16.62,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,near-term,40,10.60,dt,184100800,BTU,0.04,16.66,5.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,Emerging,40,34.30,dt,595722400,BTU,0.06,16.66,12.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,"mature-market high",40,34.30,dt,595722400,BTU,0.06,16.66,12.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,"mature-market low",40,34.30,dt,595722400,BTU,0.06,16.66,12.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,"mature-market medium",40,34.30,dt,595722400,BTU,0.06,16.66,12.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,near-term,40,4.40,dt,76419200,BTU,0.01,16.62,1.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55093,"Pierce County",Wisconsin,592.73,near-term,40,30.40,dt,527987200,BTU,0.05,16.66,15.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55095,"Polk County",Wisconsin,956.41,Emerging,40,138.60,dt,2407204800,BTU,0.14,16.66,64.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55095,"Polk County",Wisconsin,956.41,"mature-market high",40,138.60,dt,2407204800,BTU,0.14,16.66,64.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55095,"Polk County",Wisconsin,956.41,"mature-market low",40,138.60,dt,2407204800,BTU,0.14,16.66,64.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55095,"Polk County",Wisconsin,956.41,"mature-market medium",40,138.60,dt,2407204800,BTU,0.14,16.66,64.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55095,"Polk County",Wisconsin,956.41,near-term,40,82.20,dt,1427649600,BTU,0.09,16.66,51.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,Emerging,40,272.10,dt,4725832800,BTU,0.33,16.66,89.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,Emerging,40,351.90,dt,6111799200,BTU,0.43,16.62,92.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market high",40,272.10,dt,4725832800,BTU,0.33,16.66,89.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market high",40,351.90,dt,6111799200,BTU,0.43,16.62,92.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market low",40,272.10,dt,4725832800,BTU,0.33,16.66,89.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market low",40,351.90,dt,6111799200,BTU,0.43,16.62,92.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market medium",40,272.10,dt,4725832800,BTU,0.33,16.66,89.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,"mature-market medium",40,351.90,dt,6111799200,BTU,0.43,16.62,92.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,near-term,40,145.90,dt,2533991200,BTU,0.18,16.66,64.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55097,"Portage County",Wisconsin,822.82,near-term,40,173.50,dt,3013348000,BTU,0.21,16.62,57.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55099,"Price County",Wisconsin,1278.04,Emerging,40,332.80,dt,5780070400,BTU,0.26,16.66,132.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55099,"Price County",Wisconsin,1278.04,"mature-market high",40,332.80,dt,5780070400,BTU,0.26,16.66,132.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55099,"Price County",Wisconsin,1278.04,"mature-market low",40,332.80,dt,5780070400,BTU,0.26,16.66,132.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55099,"Price County",Wisconsin,1278.04,"mature-market medium",40,332.80,dt,5780070400,BTU,0.26,16.66,132.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55101,"Racine County",Wisconsin,340.39,Emerging,40,3.40,dt,59051200,BTU,0.01,16.62,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55101,"Racine County",Wisconsin,340.39,"mature-market high",40,3.40,dt,59051200,BTU,0.01,16.62,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55101,"Racine County",Wisconsin,340.39,"mature-market low",40,3.40,dt,59051200,BTU,0.01,16.62,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55101,"Racine County",Wisconsin,340.39,"mature-market medium",40,3.40,dt,59051200,BTU,0.01,16.62,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55101,"Racine County",Wisconsin,340.39,near-term,40,6.20,dt,107681600,BTU,0.02,16.62,1.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55103,"Richland County",Wisconsin,589.3,Emerging,40,4.50,dt,78156000,BTU,0.01,16.66,5.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55103,"Richland County",Wisconsin,589.3,"mature-market high",40,4.50,dt,78156000,BTU,0.01,16.66,5.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55103,"Richland County",Wisconsin,589.3,"mature-market low",40,4.50,dt,78156000,BTU,0.01,16.66,5.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55103,"Richland County",Wisconsin,589.3,"mature-market medium",40,4.50,dt,78156000,BTU,0.01,16.66,5.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55103,"Richland County",Wisconsin,589.3,near-term,40,0.30,dt,5210400,BTU,0.00,16.66,0.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55107,"Rusk County",Wisconsin,930.86,Emerging,40,33.80,dt,587038400,BTU,0.04,16.66,15.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market high",40,33.80,dt,587038400,BTU,0.04,16.66,15.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market low",40,33.80,dt,587038400,BTU,0.04,16.66,15.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55107,"Rusk County",Wisconsin,930.86,"mature-market medium",40,33.80,dt,587038400,BTU,0.04,16.66,15.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55107,"Rusk County",Wisconsin,930.86,near-term,40,20.00,dt,347360000,BTU,0.02,16.66,12.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,Emerging,40,155.90,dt,2707671200,BTU,0.21,16.66,57.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,"mature-market high",40,155.90,dt,2707671200,BTU,0.21,16.66,57.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,"mature-market low",40,155.90,dt,2707671200,BTU,0.21,16.66,57.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,"mature-market medium",40,155.90,dt,2707671200,BTU,0.21,16.66,57.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,near-term,40,19.80,dt,343886400,BTU,0.03,16.62,7.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55109,"St. Croix County",Wisconsin,735.19,near-term,40,138.40,dt,2403731200,BTU,0.19,16.66,70.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55111,"Sauk County",Wisconsin,849.19,Emerging,40,15.00,dt,260520000,BTU,0.02,16.66,19.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55111,"Sauk County",Wisconsin,849.19,"mature-market high",40,15.00,dt,260520000,BTU,0.02,16.66,19.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55111,"Sauk County",Wisconsin,849.19,"mature-market low",40,15.00,dt,260520000,BTU,0.02,16.66,19.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55111,"Sauk County",Wisconsin,849.19,"mature-market medium",40,15.00,dt,260520000,BTU,0.02,16.66,19.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55111,"Sauk County",Wisconsin,849.19,near-term,40,1.10,dt,19104800,BTU,0.00,16.66,2.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55113,"Sawyer County",Wisconsin,1350.24,Emerging,40,280.60,dt,4873460800,BTU,0.21,16.66,130.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market high",40,280.60,dt,4873460800,BTU,0.21,16.66,130.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market low",40,280.60,dt,4873460800,BTU,0.21,16.66,130.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55113,"Sawyer County",Wisconsin,1350.24,"mature-market medium",40,280.60,dt,4873460800,BTU,0.21,16.66,130.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55113,"Sawyer County",Wisconsin,1350.24,near-term,40,166.40,dt,2890035200,BTU,0.12,16.66,103.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,Emerging,40,14.50,dt,251836000,BTU,0.02,16.66,4.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,Emerging,40,844.00,dt,14658592000,BTU,0.93,16.62,185.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market high",40,14.50,dt,251836000,BTU,0.02,16.66,4.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market high",40,844.00,dt,14658592000,BTU,0.93,16.62,185.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market low",40,14.50,dt,251836000,BTU,0.02,16.66,4.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market low",40,844.00,dt,14658592000,BTU,0.93,16.62,185.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market medium",40,14.50,dt,251836000,BTU,0.02,16.66,4.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,"mature-market medium",40,844.00,dt,14658592000,BTU,0.93,16.62,185.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,near-term,40,50.50,dt,877084000,BTU,0.06,16.66,17.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55115,"Shawano County",Wisconsin,909.4,near-term,40,819.20,dt,14227865600,BTU,0.90,16.62,211.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55117,"Sheboygan County",Wisconsin,517.64,Emerging,40,199.80,dt,3470126400,BTU,0.39,16.66,60.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55117,"Sheboygan County",Wisconsin,517.64,"mature-market high",40,199.80,dt,3470126400,BTU,0.39,16.66,60.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55117,"Sheboygan County",Wisconsin,517.64,"mature-market low",40,199.80,dt,3470126400,BTU,0.39,16.66,60.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55117,"Sheboygan County",Wisconsin,517.64,"mature-market medium",40,199.80,dt,3470126400,BTU,0.39,16.66,60.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55117,"Sheboygan County",Wisconsin,517.64,near-term,40,490.00,dt,8510320000,BTU,0.95,16.66,180.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55119,"Taylor County",Wisconsin,984.56,Emerging,40,175.60,dt,3049820800,BTU,0.18,16.66,69.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market high",40,175.60,dt,3049820800,BTU,0.18,16.66,69.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market low",40,175.60,dt,3049820800,BTU,0.18,16.66,69.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55119,"Taylor County",Wisconsin,984.56,"mature-market medium",40,175.60,dt,3049820800,BTU,0.18,16.66,69.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,Emerging,40,97.60,dt,1695116800,BTU,0.13,16.66,35.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,"mature-market high",40,97.60,dt,1695116800,BTU,0.13,16.66,35.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,"mature-market low",40,97.60,dt,1695116800,BTU,0.13,16.66,35.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,"mature-market medium",40,97.60,dt,1695116800,BTU,0.13,16.66,35.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,near-term,40,12.40,dt,215363200,BTU,0.02,16.62,4.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55121,"Trempealeau County",Wisconsin,741.98,near-term,40,86.70,dt,1505805600,BTU,0.12,16.66,43.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55123,"Vernon County",Wisconsin,816.38,Emerging,40,5.70,dt,98997600,BTU,0.01,16.66,7.50,ac,No,0.95
